user_id,product_id,rating,review_text
AECQ5OYKHJIFHKHLK6DK5SYVMVMA,B0824N5XFC,5.0,Love the quality!! Will reorder these!@
AH7624I3ADIU6RXUXVYHXHYZU4QQ,B086Y93JJC,4.0,Wastes and fall apart fairly quickly. Expect it to be more durable!
AGRIPZ2EPUHIJLDR556R5PCGLGBQ,B094616DBT,5.0,I used it for my edges I have none.
AGMMIGNYXYHOURSIFFJL5QHURKCA,B00TAHJOYC,4.0,The colors are great. somewhat long-lasting without needing a jackhammer to remove it at the end of the evening (or the next morning!).
AE2MQBG3GVFGMTL3KHMWGDF5L2RA,B09GNXK3N1,5.0,Very functional and well made. It’s as cute a shower cap as possible. Pretty print and fits very well.
AHMKEK6TXZEL3P4OUWI4LYOPA5OA,B077DWJ4H5,5.0,My husband commented that my skin looked so good ! I am very happy with this product and will continue to use. The price is terrific compared to other retinol products
AEFRD3QTIZZ276OYX7RGJHBFQIPA,B01BLQ5D1C,5.0,I love this product .... This the second time I have order it !!!
AGWWSKOP7SLDGYIUCLUULYIE62OQ,B01LFUCWKO,5.0,"This was a gift for someone else, but they said this mask works wonders. The person who received the gift has very thin, fine, dry hair and this mask nourished it and brought moisture back into it. She is very happy with her gift and I am very happy with the price I paid for such a nice product!"
AGZPP3FP6CHJFCCO32D5YXYXCX6Q,B008U5QJYS,5.0,yaaaaaay i love it pricey though
AFYLQQ4DUJB2SIL5B4XV7WWN4E6A,B00VKEV0L8,1.0,"i have used the cheaper brand of gel that is no name brand and ships from China. That gel stayed on for more then two weeks and even than I had to remove it properly as it would not peel off. This product on the other hand, doesn't seem to stay on even for a day. It loosen up and peel right off in a day. I am not applying it any differently then how I have been using another gel brand for about a year now and just like i have been using gel polish for few years now. I do it all at home and it always worked out fine with other products."
AHHTP52BQUVR43Z5FLRWAW3ICUWA,B00TAHJOYC,5.0,These last all day. There are plenty of colors to try . I like this liner.
AG4QVZN7ROU3BN6DTJE5CXDEO3JQ,B01AY42P36,3.0,"I love it. It's comfortable and doesn't bother me at all. My only issue the starfish is begins to discolor on the ends, I'd imagine from water"
AFP5XDSQL7GXM7OMH4TNJDZAVN5Q,B07KFGWC8S,5.0,Smells amazing and feels great... it's a bit of a wierd feeling when sliding it on.. But knowing its oils and stuff that is their to hydrate and restore your feet: You quickly get over that feeling😂😂😂 the outcome was amazing and once again... smells amazing
AHI6WJASCUXQBWP4FCNDTJV3BJNA,B07S1CJMS8,3.0,"I thought I had ordered a more red color (red carpet) lipstick but it was not. The color on Amazon looked more red,but what I received was much darker like a plum color(red rover) kind of disappointed. Too dark for me. I will keep it but I can't trust the colors on amazon."
AETAXF6T5OF6U3AVIABYJT5VORYQ,B00F77LG8G,5.0,"I love these! They are so effective, and beautiful, too! With such a fine abrasive surface, you would think it would take longer to file your nails, but it goes just as quickly as it does with anything else. They are so much better for my nails than other files. The large one works great for calloused feet. As a bonus, they arrived sooner than expected. I couldn't be happier with this purchase."
AH2W6DI5GM5AVXSV6O2A273ZCFZA,B08GC18YRV,1.0,"The hair is too thin and I ordered 4 bundles of 24,26,26,26 . Orders 3 at first and then orders another either way too think. I paid 160 for install and I mean the hair is okay so far but it feel flat so I plan to wand curl it tomorrow and see if makes a difference . I mostly did bun or braid and will curl tomorrow to see if difference. Will not buy again the hair is just flat and think like and I’m used to a filler bundle where it looks full in back. It’s think in the back . I have a regular sew in not a wig. Price is okay but next time I will just go to alipearl for the fuller deep wave bundles ."
AEYRGXMTWMGETHFKOVJHT7ZODAWQ,B086HRN773,5.0,"I’ve used the John Frieda line of straightening shampoo and conditioner for years and have been very satisfied. When I discovered the Beyond Smooth I decided to try it. I’m very happy with the the smell, texture and results I get."
AG3E2PFFPCIQN547GJF43DMDREWA,B0001HYJW2,2.0,"After a brief search for a beard trimmer, I chose the Norelco based on product reputation and model features. This trimmer does a decent job and has some nice features. What ruined it for me (literally) was the difficulty removing and re-inserting the trimmer adjuster. I had to tug and cajole to take it off and had even a worse time putting it back on (which relies on an exact line-up of the plastic tabs). The thing finally broke and I pitched the trimmer in disgust. I next bought a Remington model 200 trimmer which is much simpler to use and up this point have been happy with it."
AGBARNYG65T7MHLDUY3LLOHOV5CQ,B0BTLTVR1X,5.0,This is a nice thing to have if you play often on public courts. It's easily seen on both ends of the court. It has a nice durable storage pouch. It's nice to have this to keep track of games won by each side. That way you only have to keep track of game points. It fit nicely over the net tape and is easy to slip on and off. My husband was concerned that I would forget to remove it and leave it on the net. That hasn't happened yet!!
AHDGDP62DUOY4KXN442ENPSGF6EA,B0BTLTVR1X,1.0,These smelled so bad. I had to throw away. Smell came in house from back yard. Very strong and nasty smell
AHTG3DPGBY257OHSBWAADBCFIUOA,B0074AKVD0,5.0,Discover the fun in shaving again - the old fashioned way!
AHIA6PSHSCUHQAZGAY4TEOTJTPGA,B07DSZH5NG,5.0,Have used for several weeks with good results. Removes tangles without tearing.
AHP5YITYLWSH4ODR2CC6SIVK2LIQ,B082245PK2,5.0,I use it for medications and a few toiletries. I feel more relaxed knowing my medications are locked (secured) when traveling.
AECFBWHWO7JQHH67ZO5RUMA5TLIA,B0BTLTVR1X,5.0,This was a presentation gift. Recipient commented to me that she loves it.
AHEPKH7XFWPTEIIEFWAGX5ZNOFRQ,B087P7QDQ5,5.0,"Cute ponytail, got it for my special need sister, And now going to use it on my younger sister for her birthday."
AERG4QBW2P3AIROZHA7BFXRDLODA,B005TP0PHO,5.0,"Wonderful product! Tastes good and I can feel the benefits to my stomach quickly. I have used this brand previously, with great results. This is my first bottle of the Stomach Formula. I love the combination of these particular ingredients! Great company to order from! I will be ordering more product soon :)"
AEOQMY5OZY6E3KIPJV2OJI72ZYYQ,B07PFH92HN,4.0,"The light didn't work so the seller was kind enough to be sending me a new one. The colors work well, not sure why people are complaining about it being sticky. I tried these colors under my moms uv light."
AGN2PIUI3LAFQQ54I62LUZP4SKVA,B073Q3NGF8,2.0,"Pretty case, fits my phone well. Buttons are easy to get to. Unfortunately it does not come with the wrist strap as shown in the picture. Also it has glitter, which gets everywhere!"
AER2EXK4KK5MLWVXGPGYNY5MCEFQ,B08FQQJB7T,1.0,Is not what i expect now i did not used it anymore just waste money
AFBUZZA3IFQYDARELX5J7FLQJLVQ,B00YQTQ9I8,2.0,not quality as stated.....was gift but not the quality it looks like honestly
AFBRILQSWNVLG5APEEYAAJIZKPAQ,B082245PK2,5.0,"Absolutely love this box, holds all of my makeup and more! great quality, love that it locks to keep the toddler out of the makeup, perfect for traveling!! 10/10 would recommend, it’s beautiful and the dividers are movable. Love love love!"
AFUG6JF4EGUI7RIC27SGUEUCD5KA,B01BLQ5D1C,5.0,It has been my go to cleanser/makeup remover for over 13 years. My skin tends to be irritated easily and this is the perfect solution. Don't shy away from it if you have oily skin. It cleans off all you oil from the day and then rinses clean.
AEAEOP4GEE4SU7A2IQ77XIDTV75Q,B08GHXWP47,5.0,Perfect for back to school hand sanitizer!
AGXQOK2Y64I7GRTPVI76VACBRL7A,B00TAHJOYC,2.0,"These are not smudge proof, littlest eye water smears it and run. Great for first look."
AEDBTGRAOPZZLVCQGZJFO7MATAAQ,B07D4P4MD1,3.0,The curls are very bouncy and soft so you have to use hair pins to make it stay in one place. Don’t wear it on a windy day unless you have it pinned down real good. Not very natural looking either but it’ll do for now....won’t be buying it again. The 1b color looks just like 1. It’s very dark!
AF4RTVGGNAHFKWMDR7ZHDSWYCLOA,B0777W6C4X,5.0,"Gave a Christmas presents, they told me work great"
AFU3436EV37RVTXRF7BXAKJLIUZQ,B09MF7XKPR,5.0,They made my Braids pop and I got lots of compliments.
AGSZFF3RYPFJ5NAWEBIUNKMYO45A,B08MVFKSQ8,2.0,"I also wanted the sprayer bottle and received one witha squeeze top. I have another bottle with a sprayer, so I gave 2 stars."
AGWACELXZJVVZKJTLF7J3DOTRDEQ,B01LFUCWKO,5.0,made my hair so soft!
AG7D45U4ZLENN5AAIKTRPGU76FHQ,B07KDYT8XY,5.0,"Soft cotton, great quality, excellent packaging. Will add to mostly delivery list."
AEQDGI33R6C3LJRWZNSI5TEZZB7Q,B00CF2P7AY,5.0,The veil was beautiful and went perfect with my granddaughter's dress. Unique with the cross on the back.
AFBVJDCOPRC5ZHAHFSKYZSJFJSDQ,B01AHJY4YQ,5.0,Good quality scissor
AFO2UESCM6647NUKKTZTHAN3J4LQ,B08LYT4Q2X,4.0,I am quite happy with this purchase. They aren't overwhelmingly strong and you get a pump cap and a pour cap with the purchase. I took off one star because the almond oil leaks if it's on its side. I can't figure out why but thankfully the coconut doesn't leak like that.
AEN2MURU6OQ6JDZ3BWYHNTPD3USQ,B00YQTQ9I8,5.0,"Got it for my daughter and she loves it! She normally doesn't like to wear earrings, but when I showed her she fell in love. It's not like a normal earring so I guess that's one reason she was excited. I would've liked one too, but the design, I feel, is geared towards younger girls."
AEB3UDMRAJOMDQLZWDJNJPUZW3OQ,B0BTLTVR1X,5.0,"It was absolutely perfect. Exactly as pictured & Hung on a chain link fence, perfectly. & My girls LOVED it."
AHQI6OSEJZP2FUSN3LKVL2VXPQSQ,B07JVW6ZTF,1.0,Doesn’t cover well. Took longer making it presentable
AGR335MEGYD3DOPZMQFI7ZQCQO2A,B01N6UPD2H,5.0,Love my pink pocket organizer.
AEH6HJM6SYJYYHOUE4AFBRVSBZ5A,B096KHWMYX,4.0,So far so good .my boys show pigs at the county fair . So they needed a clipper to clip there pigs . He said it did the job.
AEI4WFXISMOVT7TFKJSS7R6JWISQ,B081ZN3TD5,4.0,"I will keep them but false advertisement and the fact that they are a set make it a little better, thank you.."
AGN2PUVOX22NRQRQBNY4L3H7WB7Q,B004ZWH3XG,5.0,"I was relieved to find this product available on Amazon.com. The quality of the Color-Shield can not be beat by another manufacturer. Until recently, it was readily available in all stores. The conditioner is truly lightweight, and leaves the hair with lots of body. Smells great. Helps maintain color for weeks."
AH2O4CN4DLM5KLSKS2K6WWA5TLZQ,B07D4P4MD1,3.0,"The first time I purchased this (1b/30), the curls were looser and I received tons of compliments! The second one (burgundy) was a different story. The curls were tighter and I looked like Sideshow Bob! I’m giving this item 3 stars due to the inconsistency of the curl pattern."
AGT4S62UBU3HF75HFKPBSENJ3CDQ,B07G5Q4P1F,5.0,"This was perfect for my 1920s themed wedding I had to attend. Looks exactly like the picture, good price, I would recommend"
AG26XPYQXECK63NRTTHHQ3JQTJ4A,B08MVFKSQ8,5.0,Wonderful spray bottles. All worked.
AF5YKGQQLWY5IZE7IQZHN5NY4RRA,B07CTQQLLJ,5.0,I'm pleased with these scissors
AHEBXU4KF3YBUW5FGO6TCSBXWHNA,B07JB553ZB,1.0,Fabric is too crisp & hard to get wrinkles out!! So disappointed 😥 I love the style but wish it had a better drape to the fabric.
AHAGKGXII7YHARUHZPVVHORRDRMQ,B07PFH92HN,2.0,I love the colors and how easy it is to use. I dont like that it peels off very easy.
AFLBENS5UCBO3SOL6IYXLMHAQTCQ,B00KJSAW1K,5.0,Best product I have ever used like this.
AFPL7CKX4XUNGINS4K3IXJ3XEX5A,B016YAMKWA,1.0,This is the hardest iron to work... Used twice and threw away!
AGWBXJ3LIW4F3SKTG5X4CIJKISLQ,B08FTLH7QK,5.0,Smells amazing!! Great for traveling!
AEPWCZU3GGQNWS2WN3EYYW7BDZOA,B0777W6C4X,2.0,Moves around too much on little fingers. Not for little kids. Gave them away.
AEVJDYHKDZX3Z4EVE6VR2X7Y4YNA,B007TOLSSI,3.0,"The items were shipped very quickly and came in very good condition. I had some problems installing it because there was no adapter going from the 1/2&#34; hose to the 1/4&#34; shut-off valve below the sink. I spent quite a bit of time going around to Wholesale Plumbing houses, Ace Hardware, Home Depot and Lowe's trying to get the adapter, but no one had one, so I had to purchase (2) additional hoses (1/2&#34; X 1/4&#34;), and connect them in series with the hoses sent. I even called the place where I purchased the faucet from, and they did not know of and adapter fitting. I can't believe I'm the first person to come across this problem! I had to wrap/hide the extra length of hoses up under the sink because it was visible to the public. The extra labor, extra hoses and fittings cost me on the job, but I'll know better next time. After it was all completed, the customer was satisfied with everything so she had me order (2) more for her other two beauty wash bowls. Now I can adjust myself accordingly!!!"
AG3TCWKOMQ7BHTXP7EIZKWHS4TNA,B08RSJDSSB,1.0,The velcro does not stay secured so the ponytail keep coming a loose and fall.off
AHTQ2NRULYBN3VIYV6MZNDV2YJUQ,B01KB8R3NW,4.0,Well I had a problem with the shipping it spilled out into the bag over half but got to use it a couple of times before I returned it. I really liked it helped with my hormonal breakouts will be ordering more. I wish they would have offered an exchange.
AFFU5L7LWTWVH6WMCKMZ4GOEJFQQ,B07JVPF7YZ,1.0,Not the product I believed it was by the description. Dissapointed that I didn't see they were not returnable. After using several of the individually packaged eye treatments NO... THING except dryer eye area. No ingredients were listed now I know why. This was an utter waste of money. Sorry for the bad review on an inferior product.
AEGJVI7U74ARJOATSJCZLDO57FHA,B000B658RI,5.0,"Just as advertised, quality as expected. Easy to adjust ties to avoid messing up the way I put up my hair."
AGKYDN4CY72ASQWE4KMMMEHXQUSA,B07GCJJ4HT,2.0,I've only worn this hair for about a week and a half. It felt soft and looked beautiful for about 5 days. Then the shedding started. BADLY! the ends started drying out. It's good for a very temporary style but it won't hold up for. More than 2 weeks. Sadly I bought 3 packs. Only installed one.
AGX5HUNZUP6UMWSJTR3SCOVNBGGA,B07SYY1162,5.0,"14-year-old loves this easy to use electric straightener. I was extremely skeptical that it would work on her semi-wavy hair as good as a straightener but it definitely does the trick, end result looks just as good as a straightener."
AE2ITHFSGEPEKWI223D5UHZTY55Q,B00Y14CKRW,5.0,"I use this as the carrier oil and add tea tree oil for hair oiling. It makes my hair feel so soft and my scalp feel good as well. I love it, it does not have a bad odor, and it is the perfect amount for the price and how much I use! I would buy it again and would recommend it to others!"
AHFURW4TGDISCO4KPDA2I52TVAXQ,B07V5JHY3Y,4.0,The woman in the photo must have a small head because I expected the hats to be as roomy as hers appears to be. They aren't but they are do-able.
AGFCSR6DEF64WLVEKCJVK6LA6YIQ,B07PFH92HN,1.0,"What a waste of money. I followed the directions (such as they were) polish peeled off in complete sheets, within a couple hours. Don't buy this product!"
AE3ZBYSTCHVJSFHSPBHNKFTEPAEA,B0777W6C4X,5.0,This product works as it’s meant to - helpful when polishing your nails.
AGMD3TGBF3QRWF4JLNH2DQHDFUQQ,B0017WUID4,5.0,"This products works very well for me. I am not really wrinkled, but I did see my chest looking a little funny. I put a little of the product on, and immediately there is a change. The seller was prompt."
AEYNIUON6YZCO4RGAEKSOUDGC3HQ,B01E6HRAP0,4.0,"Serum inside is a little bit thick, really similar to a jelly. But it works for face moisture."
AFLZXO4ZWN3BIWITR7EEEAJ2ZM7A,B0BTLTVR1X,2.0,"I ordered this for a bday party and I’m glad I opened it prior to. The welcome sign was upside down and when you go to hang it none of the signs align. Won’t purchase again, suggestions for improvement, make it a DIY so that it’s correct."
AEW2Q6BOPHFSK4BPCS2KQB53VAWQ,B08FTLH7QK,5.0,"Nice, excited to use these on the road."
AHH3RATRXP4DE7Z5G5KYH6DY5HXQ,B00V4AJXT4,2.0,Ok bows.. Something I can hem myself. The bow itself is just way too big in my opinion.
AFJ7TN6DK3DOBGU7AUHLOMAIRO2A,B077D4921Z,1.0,Hate these things. Can't get them to sit right on my lashes only half lash anyways. Thought about returning but nah the box is way too big and I'm way too lazy. Just threw them away. Sticking to glue thanks anyways.
AHGZUG72RXBRUCLD3T75AAFMZZHQ,B01AHJY4YQ,4.0,"These scissors come in a nice protective case and are a sharp but they are, in terms of the blade length, shorter than I usually like. It's entirely my fault though for not having paid closer attention to the measurements that were included in the description. Too much of a hassle to exchange so I'm keeping these and so far they've worked well with my first trim."
AH6IJKBIIVJFNI5P6WUEXKZGIKQQ,B09GNXK3N1,5.0,I love this stylist shower cap. I have long hair and it works great also would be great for short hair. Very comfortable and easy to hand wash between uses. Nice material not cheap at all. Worth the price. Keeps hair dry when showering.
AHJQWVY3POC76N53VBX547LVI3IQ,B016YAMKWA,3.0,"The item works great,but the box was all smashed up. But the product still works."
AGICAKLFE2IUBZFWXLUKXZLYJTLQ,B00IGIMQ9G,5.0,Love the color for blush!
AF72RZMWASI4YNFT5JYLIGTIZGPA,B01A075W8M,5.0,"Amazing quality, and enviroment friendly. They will get stained even after washing but, I dont mind."
AEQ5GVNWBABSVFHVYDAJCYTAO2FQ,B00V94Y21E,5.0,"This stuff worked really for me! I am only 26, but I have noticed that my dry skin has been letting fine lines and wrinkles creep up on me for a little while now. I use this in the morning and it makes my skin feel hydrated and firm. I can notice a slight difference in fine lines every time I use it."
AG3ELKCV4LLWBZEBJEU6KD76A5KQ,B0828Y9FM1,1.0,The jars the powders came in were cute. But despite being sealed they are all just about empty. Not even sure there is enough of each color to do a full set of nails. Will never buy from this seller again.
AG2GTUYP4QL6WTCW3ATSZZKEYWOQ,B08C7BCB6P,5.0,I love the fit and is long enough for my long braids
AGLUGWHESVK2HVKISN7KCPQLWG4Q,B09GNXK3N1,1.0,". Not terrible, but not a good value compared to others"
AH4QUU4KOB2J5OWAQHPDTSP5GZQA,B075C775ZD,1.0,not effective. don't bother
AFSLV6EDBXEXM6KDI7QPW5ZS7D4Q,B01AHJY4YQ,5.0,"I have been using these shears for a couple of months now, they are great for me, actually better than a pair costing a lot more. Glad I bought two pair, helps knowing I can find at least one pair to use.Seems scissors have a way of disappearing at my house."
AGBL64SXZUWYQZ7BU554LZPWPMYQ,B084GGP5SQ,2.0,"I've had this on my wishlist for over a year now and recently received it as a gift. The consistency is similar to Jell-O and it had an awesome blueberry scent in the container. Unfortunately, after getting it wet and using it in the shower, it doesn't have any sort of scent other than soap - all the blueberry scent was gone entirely once it started to lather."
AER26ODWSULMNFJ3AH2FLSIYQCZQ,B082245PK2,2.0,pockets are weird and lock is too easy to accidentally change.
AFDQLG4IHJXBGSAYFQRGAZX7CIUQ,B07197537Q,5.0,Best Buy that I could find!
AGK3OLY6LRXGM4KZKYIDJXGIOLIQ,B08LYT4Q2X,1.0,The seal was broken and some of the liquid had seeped out does not have a coconut oil smell
AH6PAFW4YOWFYQRDOZXN7T4446KA,B08HLZD1NQ,2.0,these are not terrific but they get the job done ..... it is almost like to old blade worked just as well
AGYGXYL3FZI4YPQRVXPLJH5NJWYA,B01BLQ5D1C,5.0,"Amazing product, just a small amount will make a difference in my face. I am glad Amazon offers this product, I first found it in Japan and do not find it in stores. I will also try some of their other products."
AG66U7PCLPRZ6TA2D733AKGZGKAQ,B077D4921Z,1.0,"more difficult to put on than glue lashes and not as secure. lashes are too short going across eye and look weird cause there's no taper, you have to cut them."
AE5RL6H3KBHSOEPGN2ZAHBDSSA3A,B09MD16SW6,5.0,"I ordered the variety pack. Did the ginger face mask today. So soothing, moisturizing. Easy to apply. Lookig forward to trying each mask to see what my favorites are!"
AFL3ANBLNVN2QY47UGYUDAKMXMMA,B01AHJY4YQ,5.0,"I've never used thinning shears before, so I watched a video and it was a breeze. Love the results!"
AGS7YUSJLY53MPQKQ4Z7ERCN7FJQ,B07KZHR2V1,2.0,"Great price, and easy to install, but doesn’t last. Only have had it 3 weeks and already has scratches and dings and has bubbled around the edge. It still has protected my screen, but makes me worried if it scratches this easy that it won’t always protect my screen. It Is something to get you by till something better."
AHRV3TQ2HEOBUGRDFBPFOULZMZDQ,B07X8Z9W22,4.0,"Great idea! Fits my Harry Josh blower and somewhat fits my Black Orchid diffuser. Have to be sure to really push it on the Orchid since there's such a short lip on the diffuser, it will pop out of the adapter if I bump it slightly. Just have to be cautious and should be ok!"
AH7BT27KXS4WSCY726PMDNTP4HUQ,B01GFROOJO,5.0,"The color isn't so pretty (I thought it would be more red but it's brown, just brown.) but I like the size of the cape, it fits most necks and I like the accordion neck with the hook for easy adjusting. Very light and good for summer."
AGZ4VMJIMKRQPNSWEAI4F6QVZO5A,B07X8Z9W22,5.0,"I got this Snozzle Pro to go with the diffuser, black orchid. The problem is the neck on the black orchid is so short that if you don’t have long arms to keep your blow dryer far away from your head the black orchid is just going keep falling off whenever you bump your head. That’s not the problem for this extension but I just wanted to let you know that if you think it’s a solution to the black orchid, it’s not. Also it’s not easily transferable. I thought maybe I could keep it on the black orchid and just take the black orchid with this extension on my trips. I travel frequently. None of that is going to be possible. The actual blow dryer that comes with a black orchid is only $30. The Snozzle pro is a good attempt at fixing the problem if you don’t want to get the corresponding blow dryer, and if you don’t have a full-size blow dryer that might work better than my situation."
AEVOKPGQ37GTDIXSG3CUEXJF2ZJQ,B08RBDB6ZT,5.0,Loved these and would totally order again. Colors were so bright and the kids were able to put them on with no problem.
AG3WUDZ46XTVWOTDC7I3NTJJL2GQ,B01KGIFJSS,5.0,"We have only had the tooth brush for a week, but so far I like it. I feel like we can get a good brush in the time it took to get a cursory brush. I am excited to see how it works long term! (Both of my typically developing children now want one.)"
AFE2QRT37QSZAZAMB2X7OVMA7PLA,B082WYQWGF,4.0,Obsessed with this coconut oil. Great for hydrating and keeping tattoos looking fresh. Only downside is that the container is very small for the price.
AFO3ROZVIDF5DB2H6QUZOKVR3BNA,B01BLQ5D1C,5.0,"First, Deep Cleansing Oil is the absolute best makeup remover ever formulated.When you purchase direct from DHC, you get 4 free samples of your choice. This offer gives you 12 samples of fantastic products.for the price of the Deep Cleansing Oil alone. Great offer! I am a forever customer of DHC for the Eye Bright gel and the Deep Cleansing Oil. If I could afford the COQ10 items on a regular basis, I would use those too."
AH24RM2QY6PFHDPGKIT5HZZMJDHQ,B07JF4C4C2,5.0,Love it on my daughters hair
AFCFNHUCAXVWYFOQEUVRRKQWTFQA,B07QTPVVNM,5.0,My son purchased these and he absolutely loves them. Plans to order more if and when he needs to.
AHIRA36OAQAEH5Y76B57AXKERFZQ,B07KFGWC8S,5.0,"I got mine as a gift. Will definitely buy more. Easy to use and no mess involved. I put mine on and watched tv. Package says to leave on for 20 minutes but I left mine on for 45. When I removed the bags, I turned them wrong side out and rubbed the rest of the product on my legs, arms and hands. Perfect for winter skin dryness"
AH6K2DFV3MN4EEGNUJVSTBPZEB7A,B07QKYM8LR,4.0,"I liked the colors and design of the material, that is what drew me to these scarf/scrunchie. The only thing I have trouble with is keeping the scarf in my hair, it slides off because it is like silk, or I am using them incorrectly. Otherwise they are pretty and can be used in different ways, with or without the scarf, or only the scrunchie, or only the scarf, many different choices. Good for the money and the variety."
AHJYID2W2SZOLTCESUXFCHSVOI6Q,B0087S2AE6,4.0,Blended with my hair and looks natural. The hairs does pull out easily so keep it wrapped with you are storing it
AG5D7M27NYAT5B6QOTH7SBFW2IZA,B01AHJY4YQ,4.0,Great pair of shears for the price.
AENWJC4E5V4VC5OTZPJXZS5R5INA,B0BTLTVR1X,5.0,Product is easy to use
AFU4G6WEOOV3XU6FNJZJJOSC4S7A,B06XJZ7955,2.0,it feels unpleasant when u wear it cuz it is pressing ur facial bones and plus it doesnt work that well compared to the patience that i put
AFOBA2GVBY55G2IVQ4B7M2W36Y4A,B017F2OH2M,2.0,"They smelt really horrible. Like a strong plastic chemical smell. Not like nail polish just really bad. I could still smell it on my nails a few days later. A little hard to put on. They didn't stick very well. It said you could use a top coat so I did and they all pretty much peeled off 4 days later. I prepped my nails using acetone, filed and made sure no cuticles were on the nail bed. It's a shame because I really liked the prints. Prob would not buy again."
AEETPNWFFD25D5IP2FURWJQNWYQA,B0BTLTVR1X,5.0,"These markers are fantastic. Bought the 80 set and I absolutely love them I am extremely pleased with the quality, especially for the price. I have been able to use them in conjunction with my other brands of alcohol markers without issue. They blend beautifully with rich, full coverage. work beautifully. Detail work is more challenging than it would be with brush nibs, but the cost difference is huge. I really like how this set fills in the gaps in my existing. I have tried other off brands of alcohol markers, and found this one to be better quality as well as lower price. my 8-years-old son who really into art love them very much too."
AHRJZO7IJMU7L5SCDZ5AOGU2QIWA,B08CVGMFRB,5.0,100% fabulous coverage!!!
AG7GGI34Y2ZD2KNFQ3DFZ5D4BMYQ,B01IRX4X4K,4.0,As usual Wet n Wild eye shadows are great quality for the money. The only reason I did not give full stars is that 2 or 3 of the colors are almost identical. The matte colors work great with a brush and the shimmer ones work well using an applicator or finger.
AGKGS2R7RNZ3DBUCZTKGMO7HAUZQ,B07KFGWC8S,4.0,"I bought these so I could get a good start on repairing my Frankenfeet yes that's right Frankenfeet lol. And I think it works pretty good left my feet moisturized for a bit to give me a good start on getting healthy feet. I will continue to use for awhile. Now I'm gonna say this. This product is NOT i repeat NOT a foot peel mask. It's just ment to moisturize your feet. Also do NOT WALK I'm them you will slip it even says it on the back if you need to walk aroungThe little stap things didn't work so good, but that is an easy fix just put normal socks over them. I still wouldn't walk in them even with socks on."
AFSV7WKOL4BGVF2DFZTHZONAC6RQ,B01AHJY4YQ,5.0,"These perform just as well as my $400 Japanese shears, but better since I don't have to tighten the screw as often. I'm very pleased."
AFZL6A6EYCKXK35ZYVCLHH22Q3WQ,B09GNXK3N1,5.0,"This is a well-designed product. The cap has several features that keep moisture out: a silicone non-slip strip, a wide elastic, etc. The pattern is beautiful and the turban look is fun. The cap runs a little small: I have shoulder-length straight hair and the fit is perfect for me, but anyone with voluminous hair might find the cap too small."
AHEAIMPONNBEGM6HHS6I3S7M3MVQ,B0182Y1IUG,1.0,Never really noticed a difference in my skin or the texture of my skin.
AHWBL2JDQWWVDXRYGAQUDRXKNQQA,B017FYTGJ4,2.0,"I can barely fit my short (nape of the neck) hair into this cap. The edge is not as depicted in the photo. It has a rolled edge. Cap is heavy duty, but my hairline still gets wet when in the shower. Would not buy again."
AGH7LCBNTGOKVB6ASGA4A4D43XRA,B09GNXK3N1,5.0,"Great shower cap! It is well made, snug fit around the head ensuring the hair stays dry. The cherry on the top is: it is cute too. I do see why some have concerns about the size: it does fit snug - I have a small to medium head size, the bonnet size is on the smaller size too. So if you have a medium to large head size or if you have thick, long/lots of hair, it may be a bit small for you."
AFHOJBHZJSZCGIOULKFDK3FFIW7A,B010EG2JOE,2.0,"I'm sorry package arrived wrapped and wet,contents had leaked out and only received 1 small can,mostly empty not 2 cans like described. Margaret Porath mporath1955@gmail.com,Margie"
AGRF6ISCJZNIELL7XJ2YHEFFKJAQ,B07PFH92HN,5.0,"[[VIDEOID:11605d6e16c98fbaa40d4f228665f08e]] I LOVE THIS PRODUCT. THE UV LAMP OMG !! WORKS AMAZING!! I FOLLOWED INSTRUCTIONS AS IT SAYS, I WIPED NAILS WITH ALCOHOL, PAINTED NAILS DID 1 BASE COAT 3 NAIL COLOR COATS AND 1 TOP COAT SET AT 60 SECONDS EACH SESSION. THEY CAME OUT SO WELL FOR NOT BEING A PROFESSIONAL. I WILL NOT GO TO A SALON TO DO THEM AGAIN. THE CUTICLE OIL I LOVE IT MADE SURE TO PUT SOME OF THAT ON. PROS- DRIES AFTER EACH 60 SECOND CURE SUPER CUTE COLORS COMES WITH CUTICLE NAIL PUSHER TOE SEPARATORS GEL NAILS LAST LONG DO NOT CHIP AT ALL UV LAMP WORKS WONDERS NOT STICKY AT ALL CONS- COLORS NOT SHOWN ON NAIL POLISH NAIL POLISH REMOVER -DID NOT REMOVE GEL NAIL POLISH- NOT SURE IF IT WAS BECAUSE IT WAS NOT THE BRAND THAT IT CAME WITH I HAVE GEL NAILS FROM PREVIOUS NAIL SALON ON MY TOES BUT IT DID NOT REMOVE ANOTHER BRAND OF GEL NAIL POLISH."
AFXR7FKIEA4UVDPMETMFUCUDHFQA,B08MVFKSQ8,5.0,"This great bottle that is perfect to keep in my car. As a driver for Uber and Lyft, you never know when you will have to do a quick clean up. This bottle fits nicely in my center console and does not leak. Just what I was looking for."
AFJ4OHEKD3JBI562TAC4YXLYDVTQ,B00ZUS7000,1.0,Nothing like the original . I can't recommend. Doesn't work as effectively
AF4LZN45SGKTAHYQVVJVNOGKDTDQ,B01BLQ5D1C,4.0,Love the oil cleansing method. This seems a bit strong though. I will use it up however - not a bad product at all.
